build_year,sub_area,full_sq,kitch_sq,life_sq,num_room,floor,max_floor,month,dow,year,rel_floor,rel_kitch_sq,state,kindergarten_closely,railroad_closely,public_transport_station_closely,metro_closely,school_closely,park_closely,water_closely
,18,38.0,,19.0,,6.0,,11,3,2011,,,,1,0,1,1,1,0,0
,125,38.0,,20.0,,2.0,,11,3,2011,,,,1,1,1,0,1,0,0
,50,43.0,,27.0,,2.0,,11,3,2011,,,,1,1,1,0,0,0,0
,78,37.0,,19.0,,2.0,,11,3,2011,,,,1,1,1,1,1,0,1
,60,36.0,,14.0,,8.0,,11,3,2011,,,,1,0,1,0,1,0,1
,116,75.0,,44.0,,5.0,,11,3,2011,,,,1,1,1,0,1,0,0
,2,54.0,,28.0,,12.0,,11,3,2011,,,,1,1,1,1,1,0,0
,39,37.0,,19.0,,6.0,,11,3,2011,,,,1,1,1,0,1,0,1
,39,63.0,,38.0,,4.0,,11,4,2011,,,,1,1,1,1,0,1,1
,48,40.0,,17.0,,8.0,,11,4,2011,,,,0,1,1,0,1,0,0
,134,34.0,,19.0,,7.0,,11,4,2011,,,,1,1,1,0,1,0,1
,134,70.0,,45.0,,12.0,,11,4,2011,,,,1,1,1,0,1,0,1
,49,38.0,,19.0,,3.0,,11,4,2011,,,,1,0,1,1,1,0,0
,84,31.0,,20.0,,1.0,,11,4,2011,,,,1,0,1,1,1,0,0
,33,34.0,,21.0,,4.0,,11,4,2011,,,,1,1,1,0,1,0,0
,62,32.0,,17.0,,4.0,,11,4,2011,,,,0,0,1,0,1,0,0
,128,38.0,,23.0,,12.0,,11,5,2011,,,,1,1,1,0,1,0,0
,79,44.0,,28.0,,1.0,,11,5,2011,,,,1,0,1,0,1,0,0
,45,79.0,,44.0,,3.0,,11,5,2011,,,,1,0,1,1,1,0,0
,45,55.0,,26.0,,2.0,,11,5,2011,,,,1,0,1,1,1,0,0
,41,37.0,,23.0,,2.0,,11,5,2011,,,,1,1,1,0,0,0,1
,29,32.0,,15.0,,6.0,,11,5,2011,,,,1,1,1,1,0,0,1
,11,43.0,,27.0,,7.0,,11,5,2011,,,,0,1,1,0,1,0,0
,5,59.0,,40.0,,4.0,,11,5,2011,,,,1,1,1,0,1,0,0
,58,67.0,,46.0,,12.0,,11,5,2011,,,,1,1,1,0,0,0,0
,12,37.0,,22.0,,4.0,,11,5,2011,,,,1,1,1,1,1,0,0
,45,38.0,,18.0,,11.0,,11,5,2011,,,,1,0,1,1,1,1,0
,62,34.0,,18.0,,8.0,,11,0,2011,,,,0,0,1,0,1,0,1
,67,41.0,,25.0,,2.0,,11,0,2011,,,,1,1,1,0,0,0,0
,144,43.0,,29.0,,3.0,,11,0,2011,,,,1,1,1,1,1,0,0
,47,41.0,,22.0,,3.0,,11,0,2011,,,,1,1,1,1,1,0,0
,79,34.0,,21.0,,8.0,,11,0,2011,,,,1,0,1,1,1,0,0
,36,23.0,,16.0,,4.0,,11,0,2011,,,,1,1,1,0,1,0,0
,8,63.0,,33.0,,13.0,,11,0,2011,,,,1,1,1,1,1,0,1
,18,37.0,,19.0,,9.0,,11,1,2011,,,,0,1,1,1,1,0,0
,38,90.0,,55.0,,8.0,,11,1,2011,,,,1,1,1,1,1,0,1
,30,35.0,,18.0,,7.0,,11,1,2011,,,,1,0,1,0,0,0,0
,48,39.0,,20.0,,2.0,,11,1,2011,,,,1,1,1,0,0,0,1
,106,57.0,,56.0,,8.0,,11,1,2011,,,,1,1,1,1,0,1,1
,34,34.0,,19.0,,,,11,1,2011,,,,0,1,1,0,0,0,0
,55,66.0,,39.0,,9.0,,11,1,2011,,,,1,1,1,1,1,0,0
,56,53.0,,28.0,,2.0,,11,1,2011,,,,1,1,1,0,1,0,0
,12,30.0,,17.0,,1.0,,11,1,2011,,,,1,1,1,1,1,0,0
,74,35.0,,14.0,,5.0,,11,1,2011,,,,0,1,1,0,1,0,1
,22,74.0,,45.0,,1.0,,11,1,2011,,,,0,1,1,1,0,0,1
,34,100.0,,72.0,,3.0,,11,2,2011,,,,1,1,1,1,1,0,0
,82,34.0,,20.0,,9.0,,11,2,2011,,,,1,1,1,1,0,0,1
,32,79.0,,44.0,,2.0,,11,2,2011,,,,1,1,1,1,1,0,0
,16,60.0,,34.0,,17.0,,11,2,2011,,,,1,0,1,0,1,0,0
,43,63.0,,43.0,,7.0,,11,2,2011,,,,1,0,1,0,0,0,1
,15,34.0,,20.0,,3.0,,11,2,2011,,,,1,1,1,1,1,0,0
,57,129.0,,80.0,,3.0,,11,2,2011,,,,1,0,1,1,1,0,0
,39,34.0,,22.0,,4.0,,11,2,2011,,,,1,1,1,0,1,0,0
,116,44.0,,27.0,,1.0,,11,2,2011,,,,1,1,1,1,1,0,1
,36,40.0,,21.0,,6.0,,11,3,2011,,,,1,1,1,0,1,0,0
,46,36.0,,19.0,,2.0,,11,3,2011,,,,1,1,1,1,0,0,1
,56,39.0,,21.0,,12.0,,11,3,2011,,,,1,1,1,1,1,0,1
,129,34.0,,19.0,,16.0,,11,3,2011,,,,1,0,1,0,0,0,0
,69,54.0,,33.0,,6.0,,11,3,2011,,,,1,1,1,0,0,0,0
,56,43.0,,28.0,,2.0,,11,3,2011,,,,1,0,1,1,1,0,0
,84,30.0,,18.0,,5.0,,11,3,2011,,,,1,0,1,0,1,0,0
,80,46.0,,30.0,,1.0,,11,3,2011,,,,1,1,1,1,1,0,0
,29,130.0,,114.0,,2.0,,11,3,2011,,,,1,1,1,1,1,0,0
,22,45.0,,27.0,,2.0,,11,3,2011,,,,1,1,1,1,0,0,0
,56,38.0,,19.0,,10.0,,11,3,2011,,,,1,0,1,1,1,0,0
,70,31.0,,18.0,,6.0,,11,3,2011,,,,1,1,1,0,0,0,1
,27,41.0,,27.0,,3.0,,11,4,2011,,,,1,1,1,1,0,0,1
,80,45.0,,28.0,,1.0,,11,4,2011,,,,1,1,1,1,1,0,0
,35,74.0,,45.0,,5.0,,11,4,2011,,,,1,0,1,1,0,1,1
,32,51.0,,30.0,,9.0,,11,4,2011,,,,1,1,1,1,1,0,0
,75,35.0,,19.0,,4.0,,11,4,2011,,,,1,1,1,1,1,0,1
,85,34.0,,20.0,,8.0,,11,4,2011,,,,0,1,1,0,0,0,0
,138,44.0,,27.0,,2.0,,11,4,2011,,,,1,1,1,0,1,0,0
,68,38.0,,24.0,,1.0,,11,4,2011,,,,0,1,1,0,1,0,1
,132,74.0,,45.0,,15.0,,11,4,2011,,,,1,0,1,1,0,0,0
,11,45.0,,30.0,,6.0,,11,4,2011,,,,0,1,1,0,1,0,0
,37,58.0,,42.0,,2.0,,11,4,2011,,,,1,0,1,1,0,0,1
,64,45.0,,30.0,,4.0,,11,4,2011,,,,1,1,1,0,1,0,0
,21,22.0,,14.0,,9.0,,11,4,2011,,,,1,1,1,0,1,1,1
,46,40.0,,20.0,,3.0,,11,4,2011,,,,1,1,1,0,0,0,0
,70,41.0,,21.0,,7.0,,11,5,2011,,,,1,0,1,0,1,0,1
,76,51.0,,50.0,,8.0,,11,5,2011,,,,1,1,1,1,1,0,0
,128,38.0,,23.0,,5.0,,11,5,2011,,,,1,1,1,1,0,0,0
,23,31.0,,19.0,,7.0,,11,5,2011,,,,0,1,1,1,0,1,0
,30,32.0,,18.0,,4.0,,11,5,2011,,,,0,0,1,0,0,0,1
,109,95.0,,61.0,,3.0,,11,5,2011,,,,1,1,1,1,1,0,0
,39,42.0,,28.0,,7.0,,11,0,2011,,,,1,1,1,0,0,0,0
,8,37.0,,19.0,,14.0,,11,0,2011,,,,1,1,1,1,1,0,0
,36,32.0,,18.0,,8.0,,11,0,2011,,,,0,1,1,0,1,0,0
,33,45.0,,29.0,,2.0,,11,0,2011,,,,1,1,1,1,1,1,0
,105,30.0,,18.0,,2.0,,11,0,2011,,,,1,1,1,1,1,0,0
,69,68.0,,30.0,,7.0,,11,0,2011,,,,1,1,1,0,1,0,1
,12,42.0,,27.0,,5.0,,11,0,2011,,,,1,1,1,0,1,0,0
,36,77.0,,46.0,,12.0,,11,0,2011,,,,1,1,1,0,0,0,1
,128,47.0,,27.0,,1.0,,11,0,2011,,,,1,1,1,1,1,1,1
,139,99.0,,63.0,,4.0,,11,0,2011,,,,1,0,1,0,1,0,0
,54,31.0,,21.0,,2.0,,11,1,2011,,,,1,0,1,0,0,0,0
,39,36.0,,16.0,,17.0,,11,1,2011,,,,1,1,1,0,1,0,1
,44,38.0,,17.0,,4.0,,11,1,2011,,,,1,1,1,1,1,1,1
,13,60.0,,34.0,,17.0,,11,1,2011,,,,1,0,1,1,1,1,1
,123,38.0,,38.0,,7.0,,11,1,2011,,,,1,1,1,1,1,0,1
,127,52.0,,30.0,,8.0,,11,1,2011,,,,1,1,1,1,1,1,0
,59,34.0,,19.0,,6.0,,11,1,2011,,,,0,1,1,1,1,0,0
,11,57.0,,42.0,,9.0,,11,1,2011,,,,0,1,1,0,1,0,1
,1,32.0,,18.0,,1.0,,11,1,2011,,,,1,1,1,1,1,0,0
,123,131.0,,69.0,,17.0,,11,2,2011,,,,1,1,1,1,1,0,0
,54,36.0,,16.0,,15.0,,11,2,2011,,,,1,0,1,0,1,0,1
,127,34.0,,21.0,,9.0,,11,2,2011,,,,1,1,1,1,1,1,0
,36,49.0,,34.0,,9.0,,11,2,2011,,,,1,1,1,0,0,0,0
,19,45.0,,29.0,,,,11,2,2011,,,,1,1,1,0,0,0,0
,29,47.0,,26.0,,2.0,,11,2,2011,,,,0,1,1,0,0,1,1
,60,108.0,,57.0,,4.0,,11,2,2011,,,,1,0,1,1,1,0,0
,119,53.0,,30.0,,10.0,,11,2,2011,,,,0,0,1,0,1,0,1
,114,80.0,,46.0,,16.0,,11,2,2011,,,,1,1,1,0,1,0,1
,118,50.0,,30.0,,17.0,,11,2,2011,,,,0,1,1,1,1,0,1
,82,36.0,,36.0,,22.0,,12,3,2011,,,,1,1,1,0,0,0,1
,2,53.0,,32.0,,4.0,,12,3,2011,,,,1,1,1,1,1,0,0
,6,28.0,,11.0,,1.0,,12,3,2011,,,,1,1,1,1,1,1,0
,13,37.0,,18.0,,4.0,,12,3,2011,,,,1,0,1,1,1,0,1
,73,32.0,,15.0,,,,12,3,2011,,,,1,1,1,1,0,0,0
,24,30.0,,18.0,,2.0,,12,3,2011,,,,1,1,1,1,1,0,0
,80,47.0,,30.0,,3.0,,12,4,2011,,,,1,0,1,1,0,0,0
,16,31.0,,21.0,,7.0,,12,4,2011,,,,1,0,1,1,1,0,0
,140,51.0,,30.0,,11.0,,12,4,2011,,,,1,1,1,1,0,0,0
,70,35.0,,19.0,,4.0,,12,4,2011,,,,1,1,1,0,1,0,1
,117,52.0,,30.0,,5.0,,12,4,2011,,,,1,1,1,0,0,0,0
,83,32.0,,18.0,,3.0,,12,4,2011,,,,1,1,1,0,0,0,1
,25,32.0,,13.0,,2.0,,12,5,2011,,,,1,1,1,0,1,0,0
,58,38.0,,23.0,,1.0,,12,5,2011,,,,1,1,1,0,0,0,0
,126,34.0,,18.0,,1.0,,12,5,2011,,,,1,1,1,1,0,0,0
,18,62.0,,44.0,,7.0,,12,5,2011,,,,1,1,1,0,1,0,1
,127,42.0,,21.0,,1.0,,12,0,2011,,,,1,1,1,1,1,0,0
,126,35.0,,21.0,,1.0,,12,0,2011,,,,1,0,1,1,0,0,1
,47,59.0,,36.0,,11.0,,12,0,2011,,,,1,1,1,1,0,0,0
,59,35.0,,19.0,,2.0,,12,0,2011,,,,1,1,1,1,0,0,0
,34,30.0,,19.0,,5.0,,12,0,2011,,,,1,1,1,1,0,0,1
,80,32.0,,18.0,,9.0,,12,1,2011,,,,1,0,1,0,1,0,1
,77,38.0,,20.0,,10.0,,12,1,2011,,,,1,0,1,0,1,0,0
,122,31.0,,17.0,,5.0,,12,1,2011,,,,1,1,1,1,1,0,0
,18,44.0,,28.0,,6.0,,12,1,2011,,,,1,1,1,1,1,0,1
,0,54.0,,37.0,,1.0,,12,1,2011,,,,1,1,1,1,0,1,0
,68,55.0,,30.0,,3.0,,12,1,2011,,,,1,1,1,0,1,0,1
,106,38.0,,19.0,,2.0,,12,1,2011,,,,1,1,1,1,0,0,0
,116,44.0,,27.0,,1.0,,12,1,2011,,,,1,1,1,1,1,0,1
,134,35.0,,35.0,,12.0,,12,1,2011,,,,1,1,1,1,1,0,0
,42,53.0,,30.0,,7.0,,12,1,2011,,,,1,1,1,0,1,0,1
,40,42.0,,27.0,,3.0,,12,1,2011,,,,0,1,1,0,0,0,1
,60,39.0,,20.0,,9.0,,12,1,2011,,,,1,0,1,0,1,0,1
,142,57.0,,33.0,,6.0,,12,1,2011,,,,1,1,1,0,1,0,0
,116,32.0,,18.0,,5.0,,12,1,2011,,,,1,0,1,1,1,0,1
,30,40.0,,24.0,,3.0,,12,2,2011,,,,0,1,1,1,1,0,0
,111,39.0,,21.0,,9.0,,12,2,2011,,,,0,0,1,0,1,0,1
,138,51.0,,30.0,,12.0,,12,2,2011,,,,1,1,1,1,1,0,0
,12,73.0,,,,14.0,,12,2,2011,,,,1,1,1,0,1,0,1
,129,53.0,,30.0,,10.0,,12,2,2011,,,,1,0,1,0,0,0,0
,12,70.0,,36.0,,9.0,,12,2,2011,,,,1,1,1,1,1,0,1
,80,59.0,,38.0,,4.0,,12,2,2011,,,,1,0,1,0,1,0,0
,34,43.0,,28.0,,7.0,,12,2,2011,,,,1,1,1,1,1,0,0
,78,35.0,,19.0,,5.0,,12,3,2011,,,,1,1,1,1,1,0,0
,84,54.0,,28.0,,6.0,,12,3,2011,,,,1,1,1,0,1,1,0
,75,77.0,,45.0,,11.0,,12,3,2011,,,,1,1,1,1,1,0,0
,15,31.0,,19.0,,2.0,,12,3,2011,,,,1,1,1,1,1,0,0
,132,60.0,,36.0,,1.0,,12,3,2011,,,,1,0,1,0,1,0,0
,45,36.0,,19.0,,11.0,,12,3,2011,,,,1,0,1,1,1,0,1
,52,38.0,,23.0,,7.0,,12,3,2011,,,,1,1,1,0,0,0,0
,84,75.0,,44.0,,16.0,,12,3,2011,,,,1,0,1,0,1,0,0
,115,43.0,,26.0,,4.0,,12,3,2011,,,,1,0,1,1,1,0,0
,12,34.0,,21.0,,4.0,,12,3,2011,,,,1,1,1,0,1,0,0
,122,35.0,,19.0,,13.0,,12,3,2011,,,,1,1,1,1,0,0,0
,21,37.0,,19.0,,16.0,,12,3,2011,,,,1,1,1,0,0,1,0
,17,34.0,,20.0,,6.0,,12,3,2011,,,,1,0,1,1,1,0,1
,83,57.0,,34.0,,2.0,,12,4,2011,,,,1,1,1,0,0,0,1
,115,30.0,,16.0,,1.0,,12,4,2011,,,,1,0,1,0,1,0,0
,114,39.0,,20.0,,15.0,,12,4,2011,,,,1,0,1,1,1,0,1
,48,38.0,,19.0,,9.0,,12,4,2011,,,,1,0,1,0,1,0,1
,19,32.0,,16.0,,8.0,,12,4,2011,,,,1,0,1,1,0,0,0
,52,31.0,,21.0,,2.0,,12,4,2011,,,,1,1,1,1,1,0,0
,14,35.0,,20.0,,1.0,,12,5,2011,,,,1,1,1,1,0,0,0
,72,80.0,,53.0,,10.0,,12,5,2011,,,,1,1,1,0,1,0,0
,78,66.0,,64.0,,14.0,,12,5,2011,,,,1,1,1,0,1,0,0
,18,37.0,,18.0,,8.0,,12,5,2011,,,,0,1,1,1,1,0,0
,11,32.0,,17.0,,6.0,,12,0,2011,,,,0,1,1,0,0,0,0
,109,50.0,,30.0,,3.0,,12,0,2011,,,,1,1,1,1,1,0,0
,129,60.0,,37.0,,13.0,,12,0,2011,,,,1,0,1,0,1,0,0
,120,44.0,,25.0,,10.0,,12,0,2011,,,,1,1,1,1,1,0,0
,0,63.0,,35.0,,4.0,,12,0,2011,,,,1,1,1,1,0,0,0
,12,37.0,,22.0,,4.0,,12,0,2011,,,,1,1,1,1,1,0,0
,38,37.0,,19.0,,14.0,,12,0,2011,,,,1,1,1,1,1,0,0
,83,43.0,,26.0,,3.0,,12,0,2011,,,,0,1,1,0,0,0,0
,40,60.0,,24.0,,12.0,,12,0,2011,,,,0,1,1,1,1,0,0
,54,45.0,,28.0,,3.0,,12,0,2011,,,,1,0,1,0,0,0,1
,60,78.0,,44.0,,7.0,,12,0,2011,,,,1,0,1,0,1,0,1
,106,126.0,,86.0,,9.0,,12,0,2011,,,,1,1,1,1,1,1,1
,9,64.0,,40.0,,6.0,,12,1,2011,,,,1,1,1,1,1,0,0
,24,38.0,,19.0,,10.0,,12,1,2011,,,,0,1,1,0,1,0,1
,32,38.0,,23.0,,7.0,,12,1,2011,,,,1,1,1,0,1,1,0
,15,32.0,,20.0,,1.0,,12,1,2011,,,,1,1,1,1,0,0,0
,111,48.0,,31.0,,4.0,,12,1,2011,,,,1,0,1,0,1,0,0
,23,112.0,,75.0,,4.0,,12,1,2011,,,,1,1,1,1,1,0,0
,59,37.0,,23.0,,4.0,,12,1,2011,,,,1,1,1,1,0,0,0
,23,34.0,,16.0,,2.0,,12,1,2011,,,,1,1,1,1,1,0,0
,75,35.0,,19.0,,10.0,,12,2,2011,,,,1,1,1,1,1,0,0
,38,74.0,,45.0,,13.0,,12,2,2011,,,,1,1,1,1,1,0,0
,45,36.0,,18.0,,15.0,,12,2,2011,,,,1,0,1,1,1,0,0
,45,76.0,,44.0,,8.0,,12,2,2011,,,,1,0,1,0,0,0,0
,109,30.0,,16.0,,4.0,,12,2,2011,,,,1,1,1,0,1,0,0
,41,53.0,,37.0,,9.0,,12,2,2011,,,,1,1,1,1,0,0,0
,41,110.0,,,,26.0,,12,3,2011,,,,1,1,1,1,0,0,0
,132,92.0,,63.0,,5.0,,12,3,2011,,,,1,0,1,0,1,0,0
,114,39.0,,21.0,,2.0,,12,3,2011,,,,1,0,1,1,1,0,1
,84,29.0,,15.0,,1.0,,12,3,2011,,,,1,0,1,1,1,0,0
,105,42.0,,26.0,,2.0,,12,3,2011,,,,0,1,1,1,0,0,0
,105,44.0,,28.0,,5.0,,12,3,2011,,,,1,1,1,1,0,0,0
,39,125.0,,66.0,,6.0,,12,3,2011,,,,1,1,1,0,1,1,1
,36,44.0,,27.0,,1.0,,12,3,2011,,,,1,1,1,0,1,0,0
,144,32.0,,20.0,,3.0,,12,3,2011,,,,1,0,1,1,1,0,1
,114,38.0,,19.0,,9.0,,12,3,2011,,,,1,1,1,1,1,0,1
,38,38.0,,19.0,,4.0,,12,4,2011,,,,1,1,1,0,0,0,1
,124,34.0,,19.0,,16.0,,12,4,2011,,,,0,1,1,0,1,0,0
,65,74.0,,44.0,,17.0,,12,4,2011,,,,1,0,1,1,1,0,0
,49,53.0,,32.0,,1.0,,12,4,2011,,,,1,0,1,1,1,0,0
,110,38.0,,36.0,,6.0,,12,4,2011,,,,0,1,1,1,1,0,1
,80,35.0,,14.0,,1.0,,12,4,2011,,,,1,0,1,0,0,0,0
,67,42.0,,15.0,,8.0,,12,5,2011,,,,1,0,1,1,1,0,0
,109,106.0,,63.0,,18.0,,12,5,2011,,,,1,1,1,0,1,0,0
,129,63.0,,44.0,,,,12,5,2011,,,,1,0,1,1,1,0,1
,26,59.0,,41.0,,4.0,,12,5,2011,,,,0,1,1,0,1,0,1
,34,38.0,,18.0,,2.0,,12,5,2011,,,,1,1,1,1,1,0,0
,32,34.0,,14.0,,3.0,,12,0,2011,,,,1,1,1,1,0,1,0
,45,55.0,,29.0,,4.0,,12,0,2011,,,,1,0,1,1,1,0,0
,111,46.0,,31.0,,5.0,,12,0,2011,,,,0,0,1,0,0,0,1
,82,39.0,,20.0,,1.0,,12,0,2011,,,,1,1,1,1,0,0,1
,24,72.0,,43.0,,1.0,,12,0,2011,,,,1,1,1,1,1,0,0
,49,95.0,,55.0,,22.0,,12,0,2011,,,,1,0,1,0,1,1,0
,134,34.0,,19.0,,11.0,,12,0,2011,,,,1,1,1,1,1,0,0
,25,126.0,,63.0,,5.0,,12,0,2011,,,,1,1,1,0,1,1,1
,115,38.0,,18.0,,5.0,,12,0,2011,,,,1,0,1,0,1,0,0
,84,87.0,,51.0,,8.0,,12,1,2011,,,,1,1,1,0,1,1,0
,52,31.0,,21.0,,2.0,,12,1,2011,,,,1,0,1,1,0,0,0
,48,37.0,,19.0,,16.0,,12,1,2011,,,,1,1,1,0,1,0,0
,105,36.0,,21.0,,2.0,,12,1,2011,,,,0,1,1,1,0,0,1
,1,45.0,,28.0,,4.0,,12,1,2011,,,,1,0,1,1,0,0,0
,52,35.0,,20.0,,9.0,,12,1,2011,,,,1,1,1,1,1,0,0
,117,44.0,,27.0,,8.0,,12,1,2011,,,,0,1,1,1,1,0,0
,107,32.0,,14.0,,5.0,,12,2,2011,,,,1,0,1,0,0,0,0
,56,40.0,,20.0,,10.0,,12,2,2011,,,,1,0,1,1,0,0,0
,52,43.0,,19.0,,11.0,,12,2,2011,,,,1,1,1,1,1,0,0
,84,29.0,,28.0,,5.0,,12,2,2011,,,,1,0,1,1,1,0,0
,12,32.0,,17.0,,1.0,,12,2,2011,,,,1,0,1,0,1,0,1
,75,44.0,,28.0,,1.0,,12,2,2011,,,,1,1,1,1,1,0,0
,134,59.0,,37.0,,7.0,,12,3,2011,,,,1,1,1,0,1,0,0
,125,37.0,,18.0,,5.0,,12,3,2011,,,,1,0,1,1,1,0,1
,71,49.0,,34.0,,9.0,,12,3,2011,,,,1,1,1,1,1,0,0
,118,56.0,,41.0,,1.0,,12,3,2011,,,,0,1,1,1,1,0,1
,49,73.0,,45.0,,1.0,,12,3,2011,,,,1,0,1,1,1,0,0
,129,32.0,,18.0,,2.0,,12,3,2011,,,,1,0,1,0,0,0,0
,81,35.0,,18.0,,1.0,,12,3,2011,,,,1,1,1,1,0,0,0
,28,41.0,,18.0,,4.0,,12,3,2011,,,,1,1,1,0,1,0,0
,84,42.0,,26.0,,3.0,,12,4,2011,,,,1,0,1,0,1,0,0
,41,32.0,,20.0,,2.0,,12,4,2011,,,,1,1,1,1,0,0,1
,105,51.0,,28.0,,14.0,,12,4,2011,,,,1,1,1,1,0,0,0
,51,40.0,,14.0,,9.0,,12,4,2011,,,,1,1,1,0,0,0,1
,121,78.0,,39.0,,7.0,,12,4,2011,,,,0,1,1,1,1,0,1
,38,78.0,,46.0,,1.0,,12,4,2011,,,,0,1,1,0,1,0,0
,44,33.0,,17.0,,2.0,,12,4,2011,,,,0,1,1,1,1,0,0
,21,59.0,,33.0,,2.0,,12,5,2011,,,,1,1,1,0,1,0,0
,118,72.0,,44.0,,4.0,,12,5,2011,,,,0,0,1,0,0,0,0
,45,78.0,,43.0,,14.0,,12,5,2011,,,,1,0,1,1,1,0,0
,134,33.0,,19.0,,8.0,,12,5,2011,,,,1,1,1,1,1,0,0
,19,36.0,,19.0,,6.0,,12,5,2011,,,,1,1,1,1,1,0,1
,30,12.0,,8.0,,4.0,,12,0,2011,,,,1,0,1,0,1,0,0
,83,34.0,,19.0,,9.0,,12,0,2011,,,,1,1,1,0,0,0,1
,128,62.0,,39.0,,11.0,,12,0,2011,,,,1,1,1,1,1,0,0
,123,53.0,,30.0,,4.0,,12,0,2011,,,,1,1,1,1,1,0,1
,52,55.0,,36.0,,2.0,,12,0,2011,,,,1,0,1,1,1,0,0
,126,37.0,,19.0,,17.0,,12,0,2011,,,,1,1,1,1,1,0,1
,119,38.0,,19.0,,2.0,,12,0,2011,,,,0,1,1,0,0,0,1
,14,62.0,,44.0,,5.0,,12,0,2011,,,,1,1,1,1,0,0,0
,15,39.0,,23.0,,11.0,,12,1,2011,,,,1,1,1,1,1,0,1
,49,38.0,,37.0,,14.0,,12,1,2011,,,,1,0,1,0,1,0,0
,38,37.0,,18.0,,,,12,1,2011,,,,1,1,1,1,1,0,0
,118,57.0,,33.0,,,,12,1,2011,,,,0,0,1,0,0,0,0
,133,57.0,,30.0,,5.0,,12,1,2011,,,,1,1,1,1,0,1,0
,42,34.0,,19.0,,3.0,,12,1,2011,,,,1,1,1,0,1,0,1
,31,76.0,,40.0,,4.0,,12,2,2011,,,,1,1,1,1,1,0,0
,79,32.0,,16.0,,4.0,,12,2,2011,,,,1,0,1,1,1,0,0
,47,28.0,,11.0,,6.0,,12,2,2011,,,,1,1,1,1,1,0,0
,110,38.0,,21.0,,3.0,,12,2,2011,,,,0,1,1,0,0,0,0
,136,41.0,,24.0,,1.0,,12,2,2011,,,,1,1,1,1,1,0,1
,141,92.0,,92.0,,3.0,,12,2,2011,,,,1,0,1,1,1,0,1
,21,39.0,,20.0,,1.0,,12,2,2011,,,,1,0,1,0,1,1,0
,68,33.0,,18.0,,5.0,,12,2,2011,,,,0,1,1,0,1,0,1
,39,35.0,,17.0,,5.0,,12,2,2011,,,,1,1,1,1,1,1,1
,122,30.0,,18.0,,3.0,,12,2,2011,,,,0,1,1,1,0,0,0
,45,97.0,,95.0,,7.0,,12,3,2011,,,,1,0,1,1,1,0,0
,6,32.0,,14.0,,2.0,,12,3,2011,,,,1,1,1,1,1,1,1
,55,41.0,,38.0,,10.0,,12,3,2011,,,,1,1,1,0,1,0,0
,21,44.0,,28.0,,14.0,,12,3,2011,,,,1,0,1,0,1,1,1
,85,30.0,,18.0,,2.0,,12,3,2011,,,,1,1,1,1,0,0,0
,136,57.0,,40.0,,2.0,,12,3,2011,,,,1,1,1,1,1,0,0
,142,46.0,,29.0,,11.0,,12,3,2011,,,,1,1,1,1,1,0,0
,82,38.0,,17.0,,25.0,,12,3,2011,,,,1,1,1,0,0,0,1
,85,31.0,,20.0,,5.0,,12,3,2011,,,,0,1,1,0,0,0,0
,0,87.0,,65.0,,3.0,,12,4,2011,,,,1,1,1,1,0,1,0
,75,43.0,,28.0,,2.0,,12,4,2011,,,,1,1,1,1,1,0,0
,27,30.0,,18.0,,1.0,,12,4,2011,,,,0,1,1,0,0,0,0
,134,34.0,,19.0,,8.0,,12,4,2011,,,,1,1,1,0,1,0,0
,38,73.0,,45.0,,15.0,,12,4,2011,,,,1,1,1,1,1,0,0
,128,57.0,,57.0,,3.0,,12,4,2011,,,,1,1,1,1,1,0,0
,12,36.0,,21.0,,3.0,,12,4,2011,,,,1,1,1,0,1,0,1
,112,63.0,,43.0,,7.0,,12,4,2011,,,,1,1,1,0,0,0,0
,144,31.0,,20.0,,2.0,,12,4,2011,,,,1,0,1,0,1,0,1
,144,35.0,,20.0,,3.0,,12,5,2011,,,,1,0,1,0,1,0,1
,106,44.0,,28.0,,3.0,,12,5,2011,,,,1,1,1,0,1,0,1
,2,38.0,,19.0,,16.0,,1,1,2012,,,,1,1,1,1,1,0,0
,37,53.0,,32.0,,16.0,,1,1,2012,,,,1,0,1,0,1,0,1
,12,72.0,,38.0,,29.0,,1,1,2012,,,,1,1,1,1,1,0,0
,3,47.0,,30.0,,10.0,,1,1,2012,,,,1,1,1,0,1,0,0
,37,27.0,,11.0,,3.0,,1,1,2012,,,,1,0,1,0,0,0,1
,130,36.0,,19.0,,3.0,,1,2,2012,,,,1,1,1,0,1,0,0
,116,77.0,,44.0,,22.0,,1,2,2012,,,,1,1,1,0,1,0,0
,15,45.0,,28.0,,12.0,,1,2,2012,,,,1,1,1,1,1,0,1
,144,32.0,,21.0,,1.0,,1,2,2012,,,,1,0,1,1,1,0,0
,51,60.0,,34.0,,2.0,,1,2,2012,,,,0,0,1,0,1,0,1
,68,38.0,,19.0,,17.0,,1,2,2012,,,,1,1,1,0,1,0,1
,24,38.0,,16.0,,9.0,,1,2,2012,,,,1,1,1,1,1,0,0
,127,32.0,,20.0,,4.0,,1,3,2012,,,,1,1,1,1,0,0,0
,38,50.0,,29.0,,4.0,,1,3,2012,,,,1,1,1,1,1,0,1
,46,37.0,,22.0,,1.0,,1,3,2012,,,,1,1,1,1,0,0,0
,53,58.0,,33.0,,4.0,,1,3,2012,,,,0,1,1,0,0,0,1
,47,37.0,,22.0,,5.0,,1,3,2012,,,,0,1,1,1,0,0,0
