build_year,full_sq,kitch_sq,life_sq,num_room,floor,max_floor,rel_floor,rel_kitch_sq,state,kindergarten_closely,railroad_closely,public_transport_station_closely,metro_closely,school_closely,park_closely,water_closely,price_doc
,38.0,,18.0,,11.0,,,,,1,0,1,1,1,1,0,4900000.0
,34.0,,18.0,,8.0,,,,,0,0,1,0,1,0,1,4400000.0
,41.0,,25.0,,2.0,,,,,1,1,1,0,0,0,0,6300000.0
,43.0,,29.0,,3.0,,,,,1,1,1,1,1,0,0,3000000.0
,41.0,,22.0,,3.0,,,,,1,1,1,1,1,0,0,10400000.0
,34.0,,21.0,,8.0,,,,,1,0,1,1,1,0,0,4800000.0
,23.0,,16.0,,4.0,,,,,1,1,1,0,1,0,0,990000.0
,63.0,,33.0,,13.0,,,,,1,1,1,1,1,0,1,9000000.0
,37.0,,19.0,,9.0,,,,,0,1,1,1,1,0,0,7150000.0
,90.0,,55.0,,8.0,,,,,1,1,1,1,1,0,1,11800000.0
,35.0,,18.0,,7.0,,,,,1,0,1,0,0,0,0,6000000.0
,39.0,,20.0,,2.0,,,,,1,1,1,0,0,0,1,4170000.0
,57.0,,56.0,,8.0,,,,,1,1,1,1,0,1,1,2500000.0
,34.0,,19.0,,,,,,,0,1,1,0,0,0,0,4480000.0
,66.0,,39.0,,9.0,,,,,1,1,1,1,1,0,0,12000000.0
,53.0,,28.0,,2.0,,,,,1,1,1,0,1,0,0,6800000.0
,30.0,,17.0,,1.0,,,,,1,1,1,1,1,0,0,3900000.0
,35.0,,14.0,,5.0,,,,,0,1,1,0,1,0,1,2000000.0
,74.0,,45.0,,1.0,,,,,0,1,1,1,0,0,1,8800000.0
,100.0,,72.0,,3.0,,,,,1,1,1,1,1,0,0,14000000.0
,34.0,,20.0,,9.0,,,,,1,1,1,1,0,0,1,4900000.0
,79.0,,44.0,,2.0,,,,,1,1,1,1,1,0,0,10500000.0
,60.0,,34.0,,17.0,,,,,1,0,1,0,1,0,0,11500000.0
,63.0,,43.0,,7.0,,,,,1,0,1,0,0,0,1,9344000.0
,34.0,,20.0,,3.0,,,,,1,1,1,1,1,0,0,5800000.0
,129.0,,80.0,,3.0,,,,,1,0,1,1,1,0,0,25500000.0
,34.0,,22.0,,4.0,,,,,1,1,1,0,1,0,0,4950000.0
,44.0,,27.0,,1.0,,,,,1,1,1,1,1,0,1,6000000.0
,40.0,,21.0,,6.0,,,,,1,1,1,0,1,0,0,5300000.0
,36.0,,19.0,,2.0,,,,,1,1,1,1,0,0,1,5500000.0
,39.0,,21.0,,12.0,,,,,1,1,1,1,1,0,1,5344000.0
,34.0,,19.0,,16.0,,,,,1,0,1,0,0,0,0,2000000.0
,54.0,,33.0,,6.0,,,,,1,1,1,0,0,0,0,7700000.0
,43.0,,28.0,,2.0,,,,,1,0,1,1,1,0,0,5380000.0
,30.0,,18.0,,5.0,,,,,1,0,1,0,1,0,0,2000000.0
,46.0,,30.0,,1.0,,,,,1,1,1,1,1,0,0,6000000.0
,130.0,,114.0,,2.0,,,,,1,1,1,1,1,0,0,20792832.0
,45.0,,27.0,,2.0,,,,,1,1,1,1,0,0,0,5500000.0
,38.0,,19.0,,10.0,,,,,1,0,1,1,1,0,0,5890000.0
,31.0,,18.0,,6.0,,,,,1,1,1,0,0,0,1,4700000.0
,41.0,,27.0,,3.0,,,,,1,1,1,1,0,0,1,5500000.0
,45.0,,28.0,,1.0,,,,,1,1,1,1,1,0,0,5850000.0
,74.0,,45.0,,5.0,,,,,1,0,1,1,0,1,1,10700000.0
,51.0,,30.0,,9.0,,,,,1,1,1,1,1,0,0,8500000.0
,35.0,,19.0,,4.0,,,,,1,1,1,1,1,0,1,4950000.0
,34.0,,20.0,,8.0,,,,,0,1,1,0,0,0,0,5750000.0
,44.0,,27.0,,2.0,,,,,1,1,1,0,1,0,0,5600000.0
,38.0,,24.0,,1.0,,,,,0,1,1,0,1,0,1,6300000.0
,74.0,,45.0,,15.0,,,,,1,0,1,1,0,0,0,14200000.0
,45.0,,30.0,,6.0,,,,,0,1,1,0,1,0,0,5050000.0
,58.0,,42.0,,2.0,,,,,1,0,1,1,0,0,1,7700000.0
,45.0,,30.0,,4.0,,,,,1,1,1,0,1,0,0,5400000.0
,22.0,,14.0,,9.0,,,,,1,1,1,0,1,1,1,3500000.0
,40.0,,20.0,,3.0,,,,,1,1,1,0,0,0,0,6900000.0
,41.0,,21.0,,7.0,,,,,1,0,1,0,1,0,1,6300000.0
,51.0,,50.0,,8.0,,,,,1,1,1,1,1,0,0,7250000.0
,38.0,,23.0,,5.0,,,,,1,1,1,1,0,0,0,6000000.0
,31.0,,19.0,,7.0,,,,,0,1,1,1,0,1,0,3000000.0
,32.0,,18.0,,4.0,,,,,0,0,1,0,0,0,1,5700000.0
,95.0,,61.0,,3.0,,,,,1,1,1,1,1,0,0,14300000.0
,42.0,,28.0,,7.0,,,,,1,1,1,0,0,0,0,5650000.0
,37.0,,19.0,,14.0,,,,,1,1,1,1,1,0,0,5500000.0
,32.0,,18.0,,8.0,,,,,0,1,1,0,1,0,0,4645109.0
,45.0,,29.0,,2.0,,,,,1,1,1,1,1,1,0,6202000.0
,30.0,,18.0,,2.0,,,,,1,1,1,1,1,0,0,5120000.0
,68.0,,30.0,,7.0,,,,,1,1,1,0,1,0,1,13186113.0
,42.0,,27.0,,5.0,,,,,1,1,1,0,1,0,0,5401514.0
,77.0,,46.0,,12.0,,,,,1,1,1,0,0,0,1,10500000.0
,47.0,,27.0,,1.0,,,,,1,1,1,1,1,1,1,5700000.0
,99.0,,63.0,,4.0,,,,,1,0,1,0,1,0,0,13200000.0
,31.0,,21.0,,2.0,,,,,1,0,1,0,0,0,0,5000000.0
,36.0,,16.0,,17.0,,,,,1,1,1,0,1,0,1,6391772.0
,38.0,,17.0,,4.0,,,,,1,1,1,1,1,1,1,1933333.0
,60.0,,34.0,,17.0,,,,,1,0,1,1,1,1,1,8500000.0
,38.0,,38.0,,7.0,,,,,1,1,1,1,1,0,1,5200000.0
,52.0,,30.0,,8.0,,,,,1,1,1,1,1,1,0,10600000.0
,34.0,,19.0,,6.0,,,,,0,1,1,1,1,0,0,6800000.0
,57.0,,42.0,,9.0,,,,,0,1,1,0,1,0,1,5700000.0
,32.0,,18.0,,1.0,,,,,1,1,1,1,1,0,0,5300000.0
,131.0,,69.0,,17.0,,,,,1,1,1,1,1,0,0,12400000.0
,36.0,,16.0,,15.0,,,,,1,0,1,0,1,0,1,5625000.0
,34.0,,21.0,,9.0,,,,,1,1,1,1,1,1,0,2000000.0
,49.0,,34.0,,9.0,,,,,1,1,1,0,0,0,0,6500000.0
,45.0,,29.0,,,,,,,1,1,1,0,0,0,0,5700000.0
,47.0,,26.0,,2.0,,,,,0,1,1,0,0,1,1,11000000.0
,108.0,,57.0,,4.0,,,,,1,0,1,1,1,0,0,14200000.0
,53.0,,30.0,,10.0,,,,,0,0,1,0,1,0,1,5850000.0
,80.0,,46.0,,16.0,,,,,1,1,1,0,1,0,1,15000000.0
,50.0,,30.0,,17.0,,,,,0,1,1,1,1,0,1,12300000.0
,36.0,,36.0,,22.0,,,,,1,1,1,0,0,0,1,5490400.0
,53.0,,32.0,,4.0,,,,,1,1,1,1,1,0,0,9800000.0
,28.0,,11.0,,1.0,,,,,1,1,1,1,1,1,0,6300000.0
,37.0,,18.0,,4.0,,,,,1,0,1,1,1,0,1,2000000.0
,32.0,,15.0,,,,,,,1,1,1,1,0,0,0,4000000.0
,30.0,,18.0,,2.0,,,,,1,1,1,1,1,0,0,5400000.0
,47.0,,30.0,,3.0,,,,,1,0,1,1,0,0,0,6700000.0
,31.0,,21.0,,7.0,,,,,1,0,1,1,1,0,0,5900000.0
,51.0,,30.0,,11.0,,,,,1,1,1,1,0,0,0,6500000.0
,35.0,,19.0,,4.0,,,,,1,1,1,0,1,0,1,6450000.0
,52.0,,30.0,,5.0,,,,,1,1,1,0,0,0,0,7800000.0
,32.0,,18.0,,3.0,,,,,1,1,1,0,0,0,1,4320000.0
,32.0,,13.0,,2.0,,,,,1,1,1,0,1,0,0,7600000.0
,38.0,,23.0,,1.0,,,,,1,1,1,0,0,0,0,4950000.0
,34.0,,18.0,,1.0,,,,,1,1,1,1,0,0,0,5300000.0
,62.0,,44.0,,7.0,,,,,1,1,1,0,1,0,1,8100000.0
,42.0,,21.0,,1.0,,,,,1,1,1,1,1,0,0,7175000.0
,35.0,,21.0,,1.0,,,,,1,0,1,1,0,0,1,4800000.0
,59.0,,36.0,,11.0,,,,,1,1,1,1,0,0,0,11200000.0
,35.0,,19.0,,2.0,,,,,1,1,1,1,0,0,0,5200000.0
,30.0,,19.0,,5.0,,,,,1,1,1,1,0,0,1,4700000.0
,32.0,,18.0,,9.0,,,,,1,0,1,0,1,0,1,4950000.0
,38.0,,20.0,,10.0,,,,,1,0,1,0,1,0,0,7200000.0
,31.0,,17.0,,5.0,,,,,1,1,1,1,1,0,0,4500000.0
,44.0,,28.0,,6.0,,,,,1,1,1,1,1,0,1,2990000.0
,54.0,,37.0,,1.0,,,,,1,1,1,1,0,1,0,8400000.0
,55.0,,30.0,,3.0,,,,,1,1,1,0,1,0,1,8800000.0
,38.0,,19.0,,2.0,,,,,1,1,1,1,0,0,0,7650000.0
,44.0,,27.0,,1.0,,,,,1,1,1,1,1,0,1,5500000.0
,35.0,,35.0,,12.0,,,,,1,1,1,1,1,0,0,4900000.0
,53.0,,30.0,,7.0,,,,,1,1,1,0,1,0,1,5850000.0
,42.0,,27.0,,3.0,,,,,0,1,1,0,0,0,1,5050000.0
,39.0,,20.0,,9.0,,,,,1,0,1,0,1,0,1,5500000.0
,57.0,,33.0,,6.0,,,,,1,1,1,0,1,0,0,6900000.0
,32.0,,18.0,,5.0,,,,,1,0,1,1,1,0,1,5450000.0
,40.0,,24.0,,3.0,,,,,0,1,1,1,1,0,0,6600000.0
,39.0,,21.0,,9.0,,,,,0,0,1,0,1,0,1,4300000.0
,51.0,,30.0,,12.0,,,,,1,1,1,1,1,0,0,7800000.0
,73.0,,,,14.0,,,,,1,1,1,0,1,0,1,10100958.0
,53.0,,30.0,,10.0,,,,,1,0,1,0,0,0,0,7250000.0
,70.0,,36.0,,9.0,,,,,1,1,1,1,1,0,1,9672200.0
,59.0,,38.0,,4.0,,,,,1,0,1,0,1,0,0,8400000.0
,43.0,,28.0,,7.0,,,,,1,1,1,1,1,0,0,7300000.0
,35.0,,19.0,,5.0,,,,,1,1,1,1,1,0,0,5400000.0
,54.0,,28.0,,6.0,,,,,1,1,1,0,1,1,0,6400000.0
,77.0,,45.0,,11.0,,,,,1,1,1,1,1,0,0,9100000.0
,31.0,,19.0,,2.0,,,,,1,1,1,1,1,0,0,4400000.0
,60.0,,36.0,,1.0,,,,,1,0,1,0,1,0,0,8400000.0
,36.0,,19.0,,11.0,,,,,1,0,1,1,1,0,1,5100000.0
,38.0,,23.0,,7.0,,,,,1,1,1,0,0,0,0,6000000.0
,75.0,,44.0,,16.0,,,,,1,0,1,0,1,0,0,11200000.0
,43.0,,26.0,,4.0,,,,,1,0,1,1,1,0,0,5800000.0
,34.0,,21.0,,4.0,,,,,1,1,1,0,1,0,0,1500000.0
,35.0,,19.0,,13.0,,,,,1,1,1,1,0,0,0,2000000.0
,37.0,,19.0,,16.0,,,,,1,1,1,0,0,1,0,4250000.0
,34.0,,20.0,,6.0,,,,,1,0,1,1,1,0,1,5500000.0
,57.0,,34.0,,2.0,,,,,1,1,1,0,0,0,1,7200000.0
,30.0,,16.0,,1.0,,,,,1,0,1,0,1,0,0,4500000.0
,39.0,,20.0,,15.0,,,,,1,0,1,1,1,0,1,5700000.0
,38.0,,19.0,,9.0,,,,,1,0,1,0,1,0,1,4250000.0
,32.0,,16.0,,8.0,,,,,1,0,1,1,0,0,0,1800000.0
,31.0,,21.0,,2.0,,,,,1,1,1,1,1,0,0,4500000.0
,35.0,,20.0,,1.0,,,,,1,1,1,1,0,0,0,5200000.0
,80.0,,53.0,,10.0,,,,,1,1,1,0,1,0,0,8300000.0
,66.0,,64.0,,14.0,,,,,1,1,1,0,1,0,0,8900000.0
,37.0,,18.0,,8.0,,,,,0,1,1,1,1,0,0,6000000.0
,32.0,,17.0,,6.0,,,,,0,1,1,0,0,0,0,4414000.0
,50.0,,30.0,,3.0,,,,,1,1,1,1,1,0,0,6300000.0
,60.0,,37.0,,13.0,,,,,1,0,1,0,1,0,0,10188000.0
,44.0,,25.0,,10.0,,,,,1,1,1,1,1,0,0,8200000.0
,63.0,,35.0,,4.0,,,,,1,1,1,1,0,0,0,12000000.0
,37.0,,22.0,,4.0,,,,,1,1,1,1,1,0,0,6000000.0
,37.0,,19.0,,14.0,,,,,1,1,1,1,1,0,0,4200000.0
,43.0,,26.0,,3.0,,,,,0,1,1,0,0,0,0,4700000.0
,60.0,,24.0,,12.0,,,,,0,1,1,1,1,0,0,4400000.0
,45.0,,28.0,,3.0,,,,,1,0,1,0,0,0,1,5800000.0
,78.0,,44.0,,7.0,,,,,1,0,1,0,1,0,1,10250000.0
,126.0,,86.0,,9.0,,,,,1,1,1,1,1,1,1,13400000.0
,64.0,,40.0,,6.0,,,,,1,1,1,1,1,0,0,9800000.0
,38.0,,19.0,,10.0,,,,,0,1,1,0,1,0,1,5800000.0
,38.0,,23.0,,7.0,,,,,1,1,1,0,1,1,0,6100000.0
,32.0,,20.0,,1.0,,,,,1,1,1,1,0,0,0,4500000.0
,48.0,,31.0,,4.0,,,,,1,0,1,0,1,0,0,5200000.0
,112.0,,75.0,,4.0,,,,,1,1,1,1,1,0,0,21000000.0
,37.0,,23.0,,4.0,,,,,1,1,1,1,0,0,0,6650000.0
,34.0,,16.0,,2.0,,,,,1,1,1,1,1,0,0,9200000.0
,35.0,,19.0,,10.0,,,,,1,1,1,1,1,0,0,5800000.0
,74.0,,45.0,,13.0,,,,,1,1,1,1,1,0,0,9500000.0
,36.0,,18.0,,15.0,,,,,1,0,1,1,1,0,0,4500000.0
,76.0,,44.0,,8.0,,,,,1,0,1,0,0,0,0,8200000.0
,30.0,,16.0,,4.0,,,,,1,1,1,0,1,0,0,4150000.0
,53.0,,37.0,,9.0,,,,,1,1,1,1,0,0,0,9100000.0
,110.0,,,,26.0,,,,,1,1,1,1,0,0,0,16118400.0
,92.0,,63.0,,5.0,,,,,1,0,1,0,1,0,0,17500000.0
,39.0,,21.0,,2.0,,,,,1,0,1,1,1,0,1,5500000.0
,29.0,,15.0,,1.0,,,,,1,0,1,1,1,0,0,5000000.0
,42.0,,26.0,,2.0,,,,,0,1,1,1,0,0,0,5400000.0
,44.0,,28.0,,5.0,,,,,1,1,1,1,0,0,0,6200000.0
,125.0,,66.0,,6.0,,,,,1,1,1,0,1,1,1,18408464.0
,44.0,,27.0,,1.0,,,,,1,1,1,0,1,0,0,2750000.0
,32.0,,20.0,,3.0,,,,,1,0,1,1,1,0,1,4800000.0
,38.0,,19.0,,9.0,,,,,1,1,1,1,1,0,1,6300000.0
,38.0,,19.0,,4.0,,,,,1,1,1,0,0,0,1,2000000.0
,34.0,,19.0,,16.0,,,,,0,1,1,0,1,0,0,4150000.0
,74.0,,44.0,,17.0,,,,,1,0,1,1,1,0,0,9100000.0
,53.0,,32.0,,1.0,,,,,1,0,1,1,1,0,0,7900000.0
,38.0,,36.0,,6.0,,,,,0,1,1,1,1,0,1,5800000.0
,35.0,,14.0,,1.0,,,,,1,0,1,0,0,0,0,5000000.0
,42.0,,15.0,,8.0,,,,,1,0,1,1,1,0,0,2000000.0
,106.0,,63.0,,18.0,,,,,1,1,1,0,1,0,0,5744772.0
,63.0,,44.0,,,,,,,1,0,1,1,1,0,1,9100000.0
,59.0,,41.0,,4.0,,,,,0,1,1,0,1,0,1,12400000.0
,38.0,,18.0,,2.0,,,,,1,1,1,1,1,0,0,4100000.0
,34.0,,14.0,,3.0,,,,,1,1,1,1,0,1,0,4700000.0
,55.0,,29.0,,4.0,,,,,1,0,1,1,1,0,0,7500000.0
,46.0,,31.0,,5.0,,,,,0,0,1,0,0,0,1,5000000.0
,39.0,,20.0,,1.0,,,,,1,1,1,1,0,0,1,5500000.0
,72.0,,43.0,,1.0,,,,,1,1,1,1,1,0,0,6650000.0
,95.0,,55.0,,22.0,,,,,1,0,1,0,1,1,0,18300000.0
,34.0,,19.0,,11.0,,,,,1,1,1,1,1,0,0,5550000.0
,126.0,,63.0,,5.0,,,,,1,1,1,0,1,1,1,26700000.0
,38.0,,18.0,,5.0,,,,,1,0,1,0,1,0,0,6300000.0
,87.0,,51.0,,8.0,,,,,1,1,1,0,1,1,0,11500000.0
,31.0,,21.0,,2.0,,,,,1,0,1,1,0,0,0,4900000.0
,37.0,,19.0,,16.0,,,,,1,1,1,0,1,0,0,4100000.0
,36.0,,21.0,,2.0,,,,,0,1,1,1,0,0,1,5750000.0
,45.0,,28.0,,4.0,,,,,1,0,1,1,0,0,0,6500000.0
,35.0,,20.0,,9.0,,,,,1,1,1,1,1,0,0,5200000.0
,44.0,,27.0,,8.0,,,,,0,1,1,1,1,0,0,2000000.0
,32.0,,14.0,,5.0,,,,,1,0,1,0,0,0,0,5940000.0
,40.0,,20.0,,10.0,,,,,1,0,1,1,0,0,0,5800000.0
,43.0,,19.0,,11.0,,,,,1,1,1,1,1,0,0,6300000.0
,29.0,,28.0,,5.0,,,,,1,0,1,1,1,0,0,4600000.0
,32.0,,17.0,,1.0,,,,,1,0,1,0,1,0,1,5100000.0
,44.0,,28.0,,1.0,,,,,1,1,1,1,1,0,0,5150000.0
,59.0,,37.0,,7.0,,,,,1,1,1,0,1,0,0,5500000.0
,37.0,,18.0,,5.0,,,,,1,0,1,1,1,0,1,6200000.0
,49.0,,34.0,,9.0,,,,,1,1,1,1,1,0,0,5500000.0
,56.0,,41.0,,1.0,,,,,0,1,1,1,1,0,1,8600000.0
,73.0,,45.0,,1.0,,,,,1,0,1,1,1,0,0,3466666.0
,32.0,,18.0,,2.0,,,,,1,0,1,0,0,0,0,1500000.0
,35.0,,18.0,,1.0,,,,,1,1,1,1,0,0,0,6300000.0
,41.0,,18.0,,4.0,,,,,1,1,1,0,1,0,0,5450000.0
,42.0,,26.0,,3.0,,,,,1,0,1,0,1,0,0,5550000.0
,32.0,,20.0,,2.0,,,,,1,1,1,1,0,0,1,5370000.0
,51.0,,28.0,,14.0,,,,,1,1,1,1,0,0,0,8200000.0
,40.0,,14.0,,9.0,,,,,1,1,1,0,0,0,1,7000000.0
,78.0,,39.0,,7.0,,,,,0,1,1,1,1,0,1,17381290.0
,78.0,,46.0,,1.0,,,,,0,1,1,0,1,0,0,9400000.0
,33.0,,17.0,,2.0,,,,,0,1,1,1,1,0,0,4900000.0
,59.0,,33.0,,2.0,,,,,1,1,1,0,1,0,0,3850000.0
,72.0,,44.0,,4.0,,,,,0,0,1,0,0,0,0,6350000.0
,78.0,,43.0,,14.0,,,,,1,0,1,1,1,0,0,8579000.0
,33.0,,19.0,,8.0,,,,,1,1,1,1,1,0,0,4600000.0
,36.0,,19.0,,6.0,,,,,1,1,1,1,1,0,1,4000000.0
,12.0,,8.0,,4.0,,,,,1,0,1,0,1,0,0,3150000.0
,34.0,,19.0,,9.0,,,,,1,1,1,0,0,0,1,5200000.0
,62.0,,39.0,,11.0,,,,,1,1,1,1,1,0,0,4200000.0
,53.0,,30.0,,4.0,,,,,1,1,1,1,1,0,1,7100000.0
,55.0,,36.0,,2.0,,,,,1,0,1,1,1,0,0,6700000.0
,37.0,,19.0,,17.0,,,,,1,1,1,1,1,0,1,6650000.0
,38.0,,19.0,,2.0,,,,,0,1,1,0,0,0,1,4400000.0
,62.0,,44.0,,5.0,,,,,1,1,1,1,0,0,0,6000000.0
,39.0,,23.0,,11.0,,,,,1,1,1,1,1,0,1,5600000.0
,38.0,,37.0,,14.0,,,,,1,0,1,0,1,0,0,7400000.0
,37.0,,18.0,,,,,,,1,1,1,1,1,0,0,5850000.0
,57.0,,33.0,,,,,,,0,0,1,0,0,0,0,8000000.0
,57.0,,30.0,,5.0,,,,,1,1,1,1,0,1,0,10500000.0
,34.0,,19.0,,3.0,,,,,1,1,1,0,1,0,1,4250000.0
,76.0,,40.0,,4.0,,,,,1,1,1,1,1,0,0,16750000.0
,32.0,,16.0,,4.0,,,,,1,0,1,1,1,0,0,5800000.0
,28.0,,11.0,,6.0,,,,,1,1,1,1,1,0,0,7217000.0
,38.0,,21.0,,3.0,,,,,0,1,1,0,0,0,0,4500000.0
,41.0,,24.0,,1.0,,,,,1,1,1,1,1,0,1,6800000.0
,92.0,,92.0,,3.0,,,,,1,0,1,1,1,0,1,24000000.0
,39.0,,20.0,,1.0,,,,,1,0,1,0,1,1,0,4990000.0
,33.0,,18.0,,5.0,,,,,0,1,1,0,1,0,1,4830000.0
,35.0,,17.0,,5.0,,,,,1,1,1,1,1,1,1,5200000.0
,30.0,,18.0,,3.0,,,,,0,1,1,1,0,0,0,4650000.0
,97.0,,95.0,,7.0,,,,,1,0,1,1,1,0,0,9200000.0
,32.0,,14.0,,2.0,,,,,1,1,1,1,1,1,1,9000000.0
,41.0,,38.0,,10.0,,,,,1,1,1,0,1,0,0,5400000.0
,44.0,,28.0,,14.0,,,,,1,0,1,0,1,1,1,5450000.0
,30.0,,18.0,,2.0,,,,,1,1,1,1,0,0,0,5300000.0
,57.0,,40.0,,2.0,,,,,1,1,1,1,1,0,0,6850000.0
,46.0,,29.0,,11.0,,,,,1,1,1,1,1,0,0,6100000.0
,38.0,,17.0,,25.0,,,,,1,1,1,0,0,0,1,4250000.0
,31.0,,20.0,,5.0,,,,,0,1,1,0,0,0,0,5000000.0
,87.0,,65.0,,3.0,,,,,1,1,1,1,0,1,0,7100000.0
,43.0,,28.0,,2.0,,,,,1,1,1,1,1,0,0,5250000.0
,30.0,,18.0,,1.0,,,,,0,1,1,0,0,0,0,4400000.0
,34.0,,19.0,,8.0,,,,,1,1,1,0,1,0,0,4950000.0
,73.0,,45.0,,15.0,,,,,1,1,1,1,1,0,0,9270000.0
,57.0,,57.0,,3.0,,,,,1,1,1,1,1,0,0,8300000.0
,36.0,,21.0,,3.0,,,,,1,1,1,0,1,0,1,4900000.0
,63.0,,43.0,,7.0,,,,,1,1,1,0,0,0,0,10500000.0
,31.0,,20.0,,2.0,,,,,1,0,1,0,1,0,1,4800000.0
,35.0,,20.0,,3.0,,,,,1,0,1,0,1,0,1,5700000.0
,44.0,,28.0,,3.0,,,,,1,1,1,0,1,0,1,7000000.0
,38.0,,19.0,,16.0,,,,,1,1,1,1,1,0,0,8000000.0
,53.0,,32.0,,16.0,,,,,1,0,1,0,1,0,1,7900000.0
,72.0,,38.0,,29.0,,,,,1,1,1,1,1,0,0,8965200.0
,47.0,,30.0,,10.0,,,,,1,1,1,0,1,0,0,7000000.0
,27.0,,11.0,,3.0,,,,,1,0,1,0,0,0,1,4500000.0
,36.0,,19.0,,3.0,,,,,1,1,1,0,1,0,0,5700000.0
,77.0,,44.0,,22.0,,,,,1,1,1,0,1,0,0,11400000.0
,45.0,,28.0,,12.0,,,,,1,1,1,1,1,0,1,6450000.0
,32.0,,21.0,,1.0,,,,,1,0,1,1,1,0,0,4815040.0
,60.0,,34.0,,2.0,,,,,0,0,1,0,1,0,1,8500000.0
,38.0,,19.0,,17.0,,,,,1,1,1,0,1,0,1,6900000.0
,38.0,,16.0,,9.0,,,,,1,1,1,1,1,0,0,7000000.0
,32.0,,20.0,,4.0,,,,,1,1,1,1,0,0,0,4650000.0
,50.0,,29.0,,4.0,,,,,1,1,1,1,1,0,1,7899618.0
,37.0,,22.0,,1.0,,,,,1,1,1,1,0,0,0,2000000.0
,58.0,,33.0,,4.0,,,,,0,1,1,0,0,0,1,8300000.0
,37.0,,22.0,,5.0,,,,,0,1,1,1,0,0,0,6200000.0
,53.0,,32.0,,4.0,,,,,0,1,1,1,1,0,0,8650000.0
,17.0,,11.0,,5.0,,,,,1,1,1,0,1,0,1,3700000.0
,62.0,,37.0,,12.0,,,,,0,1,1,1,1,0,0,7950000.0
,53.0,,30.0,,7.0,,,,,1,1,1,1,0,0,0,8750000.0
,44.0,,28.0,,14.0,,,,,1,1,1,0,1,0,0,5850000.0
,33.0,,17.0,,4.0,,,,,1,0,1,1,1,0,0,4750000.0
,50.0,,30.0,,7.0,,,,,1,0,1,1,1,0,0,8000000.0
,36.0,,20.0,,10.0,,,,,0,1,1,0,0,0,0,5500000.0
,76.0,,50.0,,5.0,,,,,1,0,1,0,1,0,0,11500000.0
,67.0,,37.0,,4.0,,,,,1,1,1,0,0,0,0,6800000.0
,167.0,,,,32.0,,,,,1,0,1,1,0,1,1,23435712.0
,45.0,,27.0,,6.0,,,,,1,0,1,0,1,0,1,2850000.0
,114.0,,70.0,,13.0,,,,,1,1,1,1,1,0,0,23500000.0
,38.0,,19.0,,3.0,,,,,0,1,1,0,1,0,1,4300000.0
,37.0,,22.0,,4.0,,,,,1,1,1,1,1,0,0,6000000.0
,40.0,,40.0,,3.0,,,,,0,1,1,1,1,0,1,6095200.0
,43.0,,28.0,,2.0,,,,,1,1,1,1,1,0,1,6200000.0
,38.0,,19.0,,1.0,,,,,1,1,1,0,0,0,1,5640000.0
,56.0,,34.0,,4.0,,,,,1,1,1,1,1,0,1,6600000.0
,37.0,,24.0,,6.0,,,,,1,0,1,1,1,0,0,5800000.0
,39.0,,19.0,,12.0,,,,,1,0,1,1,1,1,1,6150000.0
,34.0,,16.0,,3.0,,,,,1,1,1,1,1,0,0,5000000.0
,38.0,,19.0,,9.0,,,,,1,0,1,1,0,1,1,7150000.0
,45.0,,30.0,,1.0,,,,,1,1,1,0,0,0,1,6300000.0
,32.0,,21.0,,5.0,,,,,1,0,1,1,1,0,0,4500000.0
,42.0,,17.0,,4.0,,,,,1,1,1,0,1,0,0,5500000.0
,76.0,,45.0,,2.0,,,,,0,0,0,0,1,0,0,8400000.0
,76.0,,45.0,,13.0,,,,,1,0,1,1,1,0,0,9800000.0
,45.0,,29.0,,3.0,,,,,1,1,1,0,1,0,0,6200000.0
,76.0,,45.0,,5.0,,,,,0,1,1,1,1,1,1,11700000.0
,47.0,,28.0,,9.0,,,,,1,1,1,0,1,0,0,6250000.0
,46.0,,20.0,,23.0,,,,,1,1,1,1,1,0,1,7400000.0
,30.0,,16.0,,6.0,,,,,1,0,1,0,1,0,0,5000000.0
,83.0,,44.0,,6.0,,,,,1,1,1,1,0,0,0,3965000.0
,58.0,,42.0,,9.0,,,,,1,1,1,1,1,1,0,11000000.0
,67.0,,67.0,,10.0,,,,,0,1,1,1,0,1,1,9464000.0
,55.0,,37.0,,6.0,,,,,1,0,1,1,1,0,0,8500000.0
,32.0,,18.0,,3.0,,,,,1,0,1,1,0,1,1,5200000.0
,35.0,,20.0,,5.0,,,,,1,1,1,1,0,0,0,5600000.0
,37.0,,18.0,,4.0,,,,,1,1,1,1,1,1,0,5450000.0
,28.0,,16.0,,1.0,,,,,1,1,1,1,1,0,0,5500000.0
,38.0,,19.0,,17.0,,,,,0,1,1,0,0,0,1,5100000.0
,45.0,,30.0,,3.0,,,,,1,1,1,0,0,0,0,7485000.0
,38.0,,37.0,,6.0,,,,,1,1,1,1,1,0,0,7900000.0
,53.0,,,,6.0,,,,,0,1,1,1,0,1,1,8794500.0
,38.0,,19.0,,12.0,,,,,0,1,1,0,1,0,0,6150000.0
,31.0,,21.0,,9.0,,,,,0,1,1,1,0,0,0,6500000.0
,46.0,,30.0,,2.0,,,,,1,1,1,0,1,1,0,6050000.0
,37.0,,19.0,,3.0,,,,,1,0,1,1,1,0,1,5800000.0
,95.0,,43.0,,22.0,,,,,1,0,1,0,1,1,1,16700000.0
,89.0,,48.0,,22.0,,,,,1,1,1,1,1,0,0,10982850.0
,35.0,,19.0,,10.0,,,,,1,1,1,0,0,0,0,5000000.0
